bug_id,bug_severity,bug_status,component,creation_ts,delta_ts,description,dup_id,priority,product,resolution,short_desc,version
214181,enhancement,RESOLVED,bundles,2008-01-02 20:51:00 -0500,2008-02-02 19:03:32 -0500,https://dev.eclipse.org/ipzilla/show_bug.cgi?id=1933,[],P3,Orbit,FIXED,Add org.apache.bcel,unspecified
214179,normal,RESOLVED,Core,2008-01-02 20:47:00 -0500,2008-09-13 22:19:59 -0400,tags like API-3.0 need to be added to settings for all Mylyn projects,[],P3,Mylyn,FIXED,add API-3.0 and other common tags to project settings for all Mylyn projects,unspecified
214183,normal,CLOSED,Cosmos,2008-01-02 21:26:00 -0500,2012-01-03 13:54:22 -0500,"The query interface to CMDBfQueryOperation query method takes an InputStream as an argument.  In many environments, though (e.g., WAS), the XML stream is available as a Reader.  It is a nuisance to change a Reader into an InputStream, and besides the parser can take a Reader as an argument.  How about offering something like a query method that takes a Reader argument?",[],P2,z_Archived,FIXED,CMDBfQueryOperation query method limited to InputStream argument,unspecified
214184,normal,CLOSED,Report Designer,2008-01-02 21:34:00 -0500,2008-01-04 04:10:07 -0500,"Description:
[Acceptance]Can not select the theme on right click menu in library[01]

Step:
Right click in library, and Select theme - Apply theme

Actual result:
The next level menu that list the theme will not spread.",[],P3,BIRT,FIXED,[Acceptance]Can not select the theme on right click menu in library[01],2.3.0
214185,normal,CLOSED,Cosmos,2008-01-02 21:48:00 -0500,2012-01-03 13:48:11 -0500,"In org.eclipse.cosmos.dc.cmdbf.services project, src-common/resources.",[],P3,z_Archived,FIXED,CMDBf Data Model schema still at v 0.95,unspecified
214186,normal,RESOLVED,UI,2008-01-02 22:11:00 -0500,2008-01-15 17:16:14 -0500,"Build ID: I20071101-2000


java.lang.NullPointerException
at org.eclipse.mylyn.internal.bugzilla.core.BugzillaClient.postTaskData(Unknown Source)
at org.eclipse.mylyn.internal.bugzilla.core.BugzillaTaskDataHandler.postTaskData(Unknown Source)
at org.eclipse.mylyn.tasks.ui.editors.AbstractRepositoryTaskEditor$43.run(Unknown Source)
at org.eclipse.core.internal.jobs.Worker.run(Worker.java:55)

after that error any attachement cannot be added to the task on bugzilla. instead there is a info dialog displayed (""submit changes or synchronize ..."").
synchronization don't fix the problem.",[],P3,Mylyn,FIXED,[editor] attachement cannot be added to task,dev
214182,enhancement,RESOLVED,Core,2008-01-02 21:04:00 -0500,2009-07-24 11:54:30 -0400,"Mylyn has had incubation quality components prior to the introduction of Incubator projects at Eclipse.  The umbrella for these components has been the Mylyn Sandbox: http://wiki.eclipse.org/Mylyn_Contributor_Reference#Sandbox  

There is now a mechanism that supports this kind of split, the twinned incubation projects used by WTP and Platform, described here: http://eclipse-projects.blogspot.com/2007/09/getting-new-people-started-in-your.html

We have been talking about the benefits of this approach for some time now and should explore doing this sooner rather than later.  In addition to the benefits listed in Bjorn's blog post, some key benefits are:
* Our custom Sandbox infrastructure will properly follow the Eclipse project model
* We will have access to the parallel IP process
* We will be able to make the Incubator project a place that encourages experimentation and innovation by having a lower quality/ui/tests bar for contributions",[],P3,Mylyn,WORKSFORME,consider creating a Mylyn incubator project and improve update site structure,unspecified
214189,minor,RESOLVED,bundles,2008-01-02 22:36:00 -0500,2008-12-01 10:57:19 -0500,"The current Jetty 5.11 bundle lists J2SE1.4, Foundation 1.0 and J2SE 1.3 on the BREE line.  If the latter two entries are correct then the first one is not needed.",[],P3,Orbit,WONTFIX,Jetty BREE needs updating,unspecified
214187,normal,CLOSED,Chart,2008-01-02 22:15:00 -0500,2009-07-23 07:00:28 -0400,"Created attachment 86054
report design

Description:
NPE throws out when preview a unbound Chart in XTAB[1102]

Build number: 
2.3.0.v20080103-0800

Steps to reproduce:
1, Open the attached report design 
2, Preview

Expected result:
No NPE blocks the preview, we should give a proper exception in preview

Actual result:
NPE blocked the preview

Error log:
org.eclipse.birt.report.service.api.ReportServiceException: Error happened while running the report; nested exception is: java.lang.NullPointerException 
Show Exception Stack Trace 
Hide Exception Stack Trace  
Stack Trace:
 
org.eclipse.birt.chart.reportitem.ChartCubeQueryHelper.createCubeQuery(ChartCubeQueryHelper.java:89)
org.eclipse.birt.chart.reportitem.ChartReportItemQueryImpl.createQuery(ChartReportItemQueryImpl.java:105)
org.eclipse.birt.chart.reportitem.ChartReportItemQueryImpl.createReportQueries(ChartReportItemQueryImpl.java:85)
org.eclipse.birt.report.engine.data.dte.ReportQueryBuilder$QueryBuilderVisitor.visitExtendedItem(ReportQueryBuilder.java:654)
org.eclipse.birt.report.engine.ir.ExtendedItemDesign.accept(ExtendedItemDesign.java:45)
org.eclipse.birt.report.engine.data.dte.ReportQueryBuilder.build(ReportQueryBuilder.java:256)
org.eclipse.birt.report.engine.extension.internal.QueryContext.createQuery(QueryContext.java:44)
org.eclipse.birt.report.item.crosstab.core.re.CrosstabReportItemQuery.processChildQuery(CrosstabReportItemQuery.java:215)
org.eclipse.birt.report.item.crosstab.core.re.CrosstabReportItemQuery.createReportQueries(CrosstabReportItemQuery.java:104)
org.eclipse.birt.report.engine.data.dte.ReportQueryBuilder$QueryBuilderVisitor.visitExtendedItem(ReportQueryBuilder.java:654)
org.eclipse.birt.report.engine.ir.ExtendedItemDesign.accept(ExtendedItemDesign.java:45)
org.eclipse.birt.report.engine.data.dte.ReportQueryBuilder.build(ReportQueryBuilder.java:256)
org.eclipse.birt.report.engine.data.dte.ReportQueryBuilder.build(ReportQueryBuilder.java:238)
org.eclipse.birt.report.engine.data.dte.AbstractDataEngine.prepare(AbstractDataEngine.java:158)
org.eclipse.birt.report.engine.executor.ReportExecutor.execute(ReportExecutor.java:101)
org.eclipse.birt.report.engine.internal.executor.wrap.WrappedReportExecutor.execute(WrappedReportExecutor.java:59)
org.eclipse.birt.report.engine.internal.executor.dup.SuppressDuplciateReportExecutor.execute(SuppressDuplciateReportExecutor.java:51)
org.eclipse.birt.report.engine.internal.executor.wrap.WrappedReportExecutor.execute(WrappedReportExecutor.java:59)
org.eclipse.birt.report.engine.api.impl.RunAndRenderTask.doRun(RunAndRenderTask.java:136)
org.eclipse.birt.report.engine.api.impl.RunAndRenderTask.run(RunAndRenderTask.java:66)
org.eclipse.birt.report.service.ReportEngineService.runAndRenderReport(Unknown Source)
org.eclipse.birt.report.service.ReportEngineService.runAndRenderReport(Unknown Source)
org.eclipse.birt.report.service.BirtViewerReportService.runAndRenderReport(Unknown Source)
org.eclipse.birt.report.service.actionhandler.BirtGetPageAllActionHandler.__execute(Unknown Source)
org.eclipse.birt.report.service.actionhandler.AbstractBaseActionHandler.execute(Unknown Source)
org.eclipse.birt.report.soapengine.processor.AbstractBaseDocumentProcessor.__executeAction(Unknown Source)",[],P3,BIRT,FIXED,NPE throws out when preview a unbound Chart in XTAB[1102],2.3.0
214191,minor,VERIFIED,Core,2008-01-02 22:48:00 -0500,2008-02-13 16:48:58 -0500,"Build ID: M20070921-1145

Steps To Reproduce:
Create a project with the following classes in the same package:

A.java:
import java.util.Collection;

public abstract class A
<T extends A<T,S>,S extends Collection<T>> {}

B.java:
import java.util.Collection;

public abstract class B extends A<D,Collection<D>> {}

C.java:
public abstract class C extends B {}

D.java:
public final class D extends C {}

In class C, C will be underlined in red with the message ""The hierarchy of type C is inconsistent"". However, no errors are indicated otherwise, such as in the Problems view.

More information:
This seems similar to bug 35899.",[],P3,JDT,NDUPLICATE,"""hierarchy of type ... inconsistent"" error message wrong",3.3.1
214193,normal,RESOLVED,Tasks,2008-01-02 23:14:00 -0500,2008-01-03 02:59:27 -0500,"If the certificate keystore can not be loaded an error should be logged instead of throwing an exception.

java.lang.ExceptionInInitializerError
at org.eclipse.mylyn.internal.web.core.PollingSslProtocolSocketFactory.<init>(PollingSslProtocolSocketFactory.java:35)
at org.eclipse.mylyn.web.core.WebClientUtil.createHostConfiguration(WebClientUtil.java:539)
at org.eclipse.mylyn.internal.trac.core.util.TracHttpClientTransportFactory$TracHttpClientTransport.initHttpHeaders(TracHttpClientTransportFactory.java:128)
at org.apache.xmlrpc.client.XmlRpcHttpTransport.sendRequest(XmlRpcHttpTransport.java:93)
at org.apache.xmlrpc.client.XmlRpcClientWorker.execute(XmlRpcClientWorker.java:53)
at org.apache.xmlrpc.client.XmlRpcClient.execute(XmlRpcClient.java:166)
at org.eclipse.mylyn.internal.trac.core.TracXmlRpcClient$XmlRpcRequest.executeCallInternal(TracXmlRpcClient.java:132)
at org.eclipse.mylyn.internal.trac.core.TracXmlRpcClient$XmlRpcRequest.execute(TracXmlRpcClient.java:85)
at org.eclipse.mylyn.internal.trac.core.TracXmlRpcClient.call(TracXmlRpcClient.java:251)
at org.eclipse.mylyn.internal.trac.core.TracXmlRpcClient.validate(TracXmlRpcClient.java:309)
at org.eclipse.mylyn.internal.trac.ui.wizard.TracRepositorySettingsPage$TracValidator.validate(TracRepositorySettingsPage.java:212)
at org.eclipse.mylyn.internal.trac.ui.wizard.TracRepositorySettingsPage$TracValidator.run(TracRepositorySettingsPage.java:187)
at org.eclipse.mylyn.tasks.ui.wizards.AbstractRepositorySettingsPage$22.run(AbstractRepositorySettingsPage.java:1332)
at org.eclipse.jface.operation.ModalContext$ModalContextThread.run(ModalContext.java:119)
Caused by: java.lang.RuntimeException: Could not initialize keystore
at org.eclipse.mylyn.web.core.SslProtocolSocketFactory.<init>(SslProtocolSocketFactory.java:68)
at org.eclipse.mylyn.web.core.SslProtocolSocketFactory.<clinit>(SslProtocolSocketFactory.java:46)
... 14 more
Caused by: java.io.IOException: Keystore was tampered with, or password was incorrect
at sun.security.provider.JavaKeyStore.engineLoad(JavaKeyStore.java:768)
at java.security.KeyStore.load(KeyStore.java:1150)
at org.eclipse.mylyn.web.core.SslProtocolSocketFactory.<init>(SslProtocolSocketFactory.java:63)
... 15 more",[],P3,Mylyn,FIXED,ExceptionInInitializerError when keystore password is incorrect,unspecified
214190,normal,CLOSED,Report Designer,2008-01-02 22:39:00 -0500,2008-01-29 02:12:52 -0500,"Created attachment 86057
report design

Description:
Nexted crosstab is disapeared in Xtab row area[1102]

Build number: 
2.3.0.v20080103-0800

Steps to reproduce:
1, Open the attached report design
2, There is a nested crosstab using outer data as its filter
3, When nested one in Column area, preview is ok
4, When nested one in Row area, the nested one is disappeared in preview

Expected result:
In both row and column area the nested crosstab can be previewed

Actual result:
Only column area nested crosstab display",[],P3,BIRT,WONTFIX,Nexted crosstab is disapeared in Xtab row area[1102],2.3.0
214192,enhancement,RESOLVED,Core,2008-01-02 22:52:00 -0500,2008-02-11 18:09:36 -0500,"Common mapping for project component should be available for connectors that have notion od components (i.e. JIRA and Bugzilla) and 3rd party integration working with tasks.

The most common use cases is to be able to pickup or directly pass component when creating new issue, for example component can be configured in projects settings along with repository, or picked up from 3rd party metadata.

Another use case is connector neutral reporting feature that would allow to group or filter tasks or search results by component (similar to the current grouping by owner in task search).",[],P2,Mylyn,FIXED,[api] provide common mapping for project component,unspecified
214198,normal,CLOSED,Report Designer,2008-01-03 01:18:00 -0500,2009-07-09 22:16:56 -0400,"Description:
Drop the group into crosstab that from library will pop up EmptyStackException[00]

Step:
1. New a library and add a blank crosstab
2. New a report and use the library.
3. Drop the crosstab into layout.
4. Add a data cube in report and drop the group into crosstab.

Expected result:
1. The exception is error.
2. May be frobid to drop the group or summary fields in it.

Actual result:
Pop up the EmptyStackException.

java.util.EmptyStackException
	at java.util.Stack.peek(Stack.java:79)
	at java.util.Stack.pop(Stack.java:61)
	at org.eclipse.birt.report.model.activity.ActivityStack.commit(ActivityStack.java:710)
	at org.eclipse.birt.report.designer.internal.ui.command.WrapperCommandStack.execute(WrapperCommandStack.java:90)
	at org.eclipse.birt.report.item.crosstab.internal.ui.dnd.LevelHandleDropAdapter.performDrop(LevelHandleDropAdapter.java:101)
	at org.eclipse.birt.report.designer.internal.ui.dnd.DNDService.performDrop(DNDService.java:160)
	at org.eclipse.birt.report.designer.internal.ui.dnd.DNDService.performDrop(DNDService.java:146)
	at org.eclipse.birt.report.designer.internal.ui.palette.ReportTemplateTransferDropTargetListener.handleDrop(ReportTemplateTransferDropTargetListener.java:115)
	at org.eclipse.gef.dnd.AbstractTransferDropTargetListener.drop(AbstractTransferDropTargetListener.java:171)
	at org.eclipse.jface.util.DelegatingDropAdapter$3.run(DelegatingDropAdapter.java:211)
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:37)
	at org.eclipse.core.runtime.Platform.run(Platform.java:857)
	at org.eclipse.ui.internal.JFaceUtil$1.run(JFaceUtil.java:46)
	at org.eclipse.jface.util.SafeRunnable.run(SafeRunnable.java:199)
	at org.eclipse.jface.util.DelegatingDropAdapter.drop(DelegatingDropAdapter.java:209)
	at org.eclipse.swt.dnd.DNDListener.handleEvent(DNDListener.java:90)
	at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:66)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:952)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:976)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:961)
	at org.eclipse.swt.widgets.Widget.notifyListeners(Widget.java:720)
	at org.eclipse.swt.dnd.DropTarget.Drop(DropTarget.java:451)
	at org.eclipse.swt.dnd.DropTarget$3.method6(DropTarget.java:253)
	at org.eclipse.swt.internal.ole.win32.COMObject.callback6(COMObject.java:119)
	at org.eclipse.swt.internal.ole.win32.COM.DoDragDrop(Native Method)
	at org.eclipse.swt.dnd.DragSource.drag(DragSource.java:358)
	at org.eclipse.swt.dnd.DragSource.access$0(DragSource.java:284)
	at org.eclipse.swt.dnd.DragSource$1.handleEvent(DragSource.java:168)
	at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:66)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:952)
	at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3750)
	at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3361)
	at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2381)
	at org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2345)
	at org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2211)
	at org.eclipse.ui.internal.Workbench$4.run(Workbench.java:473)
	at org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:288)
	at org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:468)
	at org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)
	at org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:106)
	at org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:193)
	at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:106)
	at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:76)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:362)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:175)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:585)
	at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:561)
	at org.eclipse.equinox.launcher.Main.basicRun(Main.java:501)
	at org.eclipse.equinox.launcher.Main.run(Main.java:1239)",[],P3,BIRT,FIXED,Drop the group into crosstab that from library will pop up EmptyStackException[00],2.3.0
