bug_id,bug_severity,description,priority
214760,normal,"Using:

!SESSION 2008-01-09 10:24:39.234 -----------------------------------------------
eclipse.buildId=I20080108-1320
java.fullversion=J2RE 1.6.0 IBM J9 2.4 Windows XP x86-32 jvmwi3260-20071121_15015 (JIT enabled)
J9VM - 20071121_015015_lHdSMR
JIT  - r9_20071121_1330
GC   - 20071031_AA
BootLoader constants: OS=win32, ARCH=x86, WS=win32, NL=fr_CA
Framework arguments:  -showlocation
Command-line arguments:  -os win32 -ws win32 -arch x86 -consolelog -console -showlocation

I got this error message in the log and I have no idea what could be wrong.

!ENTRY org.eclipse.equinox.registry 4 0 2008-01-09 10:34:05.453
!MESSAGE Plug-in org.eclipse.debug.ui was unable to load class .

Darin also got it.",P3
214758,normal,"If the API description of some element changes (for exmaple, adding or removing a @noimplement tag to an interface), all dependant projects need to be re-analyzed by the builder.",P2
214762,normal,"In the ""Configure Contents"" page, the first list is filters, so things that are checked I won't see.  But the ""Type"" list is the opposite: things that are selected I *will* see.

I think I was expecting the first list to be inclusive, not exclusive, since it was ""Configure Contents"" which I equated with decide what I will see (not what I won't).  The fact that one list is exclusive and the other inclusive may be a subtle point of confusion for some.

I don't feel strongly about this though and perhaps filters is the right answer.",P3
214752,major,"I got many CDODuplicateRevisionException.. and I'm only in read mode.

Problem:

In CDORevisionResolverImpl.java 

protected CDORevisionImpl getRevision(CDOID id, int referenceChunk, boolean loadOnDemand)

revision = loadRevision(id, referenceChunk);
<< CHANGE CONTEXT - Anythoer process could ask for the same revision
addRevision(revision);


We should :
We should always catch CDODUplicateException when we addRevision except in RevisionManager

or

Add synchronized method at the right spot.",P1
214763,normal,"The ""Configure Contents"" dialog has title (in title bar) ""Show Problems Matching:"".

Two observations:

1) The title shouldn't have a colon in it

2) It would be better if the title matched the name of the menu item that got me there ""Configure Contents"".",P3
214764,normal,"On http://www.eclipse.org/projects/dev_process/project-status-infrastructure.php
There is

standard project info page
  Update site
    <b>bugzilla</b> in the project meta data. Use the portal.

I believe this is wrong.",P3
214761,normal,"Remove our old TOPSort as JDK provides sorting since 1.2.
Also remove TOPComparison.  Change code to use Compator and Arrays.sort().",P3
214767,enhancement,"It's currently pretty hard to find a particular project's charter.

Although most projects just use the standard charter, it would be good if that charter were accessible from the project info page that's generated from the project metadata.

See slots at http://www.eclipse.org/projects/dev_process/project-status-infrastructure.php
missing a slot for the charter.",P3
214766,normal,intructions to follow.,P3
214770,normal,"Created attachment 86480
Simple patch to fix the read() and unread() behavior.

Build ID: M20071023-1652

Steps To Reproduce:
When scanning a document with RuleBasedScanner, the value returned by getColumn() is invalid after an unread() until the next read() operation.  Also, with a BufferedRuleBasedScanner, the value returned by getColumn() is invalid after a read() or unread() operation until the next nextToken() operation.

More information:
If this behavior is not in error, then I believe the docs for each of these classes/methods should be updated to better reflect when the value returned by getColumn() is considered valid.  I had a tough to track down bug in my code, which turned out to be due to relying on getColumn() to be updated after every read() and unread() operation.  I've fixed this in my own scanner by overriding read() and unread().",P3
214769,normal,"org.eclipse.persistence.sessions.DatasourceLogin should provide a version of setPlatformClassName that takes a class loader in addition to the database platform class name.  Currently the single parameter version takes only a class name.  It uses the ConversionManager.loadClass(..) method to load the named class.  In JPA, DatasourceLogin.setPlatformClassName(..) is called by org.eclipse.persistence.internal.jpa.EntityManagerSetupImpl.  EntityManagerSetupImpl has a PersistenceUnitInfo that holds the ClassLoader that should be used to load the database platform.  Ignoring this ClassLoader and using the statically stored one obtained from the ConversionManager does not work in an OSGi environment that enforces strict class visibility rules.",P3
214771,normal,"On this page: http://www.eclipse.org/projects/project_summary.php?projectid=technology.buckminster
The commit activity meter (graph) shows old activity in our (now obsolete) CVS. When doing  drill down the statistics look ok though. 

The color scheme on the page puts a hurt on my eyes :)",P3
214772,normal,"The following code shows the problem:

function debug1() { 
    var i;
    try {
        if (false) {
            for(i = 0; i < 10; i++) {
                // Loop 1
            }
        }
    } catch (e) {
        
    }
    for (i=0; i< 12; i++) {
        // Loop 2
    }
}

The local variable i for Loop 1 will warn that it is in the global scope (which is wrong).",P3
214773,normal,"Our project currently has 2 modules in CVS and 1 module in SVN.
We cannot enter that information into the project-info metadata.",P2
214775,normal,"The following code displays the problem.

function debug2() {
    var keyFunct = null;
    var array = [4, 5, 6, 7, 8];
    
    if ( keyFunct == null ) {
        keyFunct = new function () { 
            return 3; 
        };
    }
    return array[keyFunct()];
}

This obviously is valid Javascript code. However, on the return array line the validator reports that keyFunct is an undefined function. 

Sorry, but I definitely don't have any suggestions how to fix this one as this is almost a dynamic run-time issue. Maybe the error could be switched to a warning stating that the function maybe undefined.",P3
214777,blocker,"Build: I20080108-1320

- download admin UI
- create a profile and provision SDK + user UI into it
- attempt to start the provisioned SDK.

-> An error occurs early in the startup sequence:

!ENTRY org.eclipse.osgi 4 0 2008-01-09 12:17:07.984
!MESSAGE Startup error
!STACK 1
java.lang.IllegalArgumentException: The System Bundle's start level can not be modified.
	at org.eclipse.osgi.framework.internal.core.StartLevelManager.setBundleStartLevel(StartLevelManager.java:392)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.installBundles(EclipseStarter.java:1085)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.loadBasicBundles(EclipseStarter.java:620)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.startup(EclipseStarter.java:302)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:171)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:64)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:615)
	at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:561)
	at org.eclipse.equinox.launcher.Main.basicRun(Main.java:501)
	at org.eclipse.equinox.launcher.Main.run(Main.java:1239)",P3
214776,normal,"Build: I20080108-1320

- download and start the p2 agent
-> Notice the ""download cache"" appears in the artifacts view. It appears that it is missing the ""implementation only"" property, or the UI is not correctly hiding it.",P3
214778,normal,"In the admin UI:
- Open the properties dialog on an existing profile
- change the install folder
- push OK
- reopen the properties dialog

The old folder is shown.  
Not sure if this is UI or not, but if the folder cannot be changed, the UI shouldn't show it as editable.",P3
214779,normal,"Remove org.eclipse.tptp.birt feature from builds.

Joel, please remove the following feature from the TPTP packages
(run-time, SDK, update site):

Feature: 
org.eclipse.tptp.birt",P1
214780,normal,"Build ID: 1.5.1

Steps To Reproduce:
1.Format SQL statement in the SQL Editor only allows for SQLWordStrategy of converting reserved words to upper case.
2.
3.


More information:
DTP needs to offer a way to extend the SQL Content Formatter so that vendors can enhance and choose their own strategies for formatting SQL content within the SQL Editor. 

As suggested by Hui Cao, one possible approach is to add a new API in SQLEditorService to enable a customized SQLSourceViewerConfiguration to be used in SQLEditor.",P3
214782,normal,"The repository properties dialog has always taken the repo itself as its element.  Now that we aren't pre-loading repos, this is a nasty surprise for the user when they want to check the properties of a repo.

Need to change this dialog to only show the info that can be retrieved from the manager (location, name, description).  Also need to figure out what adapter class we will register for this dialog so that we don't inadvertently load the repo anyway while adapting to a repo interface.  The UI should probably define its own interface for repository info and register this adapter.",P3
214781,normal,"Build ID: M20070212-1330

Steps To Reproduce:
1. Start eclipse.
2. Open an XML file

Result: Notice that eclipse throws a NullPointerException and cannot parse the file.

More information:
The problem is also reproducible if you had an XML file open when you last closed Eclipse. Also, this issue can be fixed for the rest of the session if you first open a .java file. Somehow, the issue is resolved after this is done. Then, all files can be opened. I will attach the exception printout.",P3
214783,enhancement,"Build ID: I20071213-1700

It would be great if eclipse was able to detect emacs coding tag:

-*- coding: Cp1252 -*-

 I need this because we work on several platform, with CVS but with different encoding for the two main CVS module. So if the coding was ""harcoded"" in the files, all our problems would be solved.

In this case, the files are java files, and the coding would go in the comments.",P3
214784,major,"The latest build of Simulator-Aperi-incubation-080107-214124.zip completed successfully for both Switch to Switch & Switch to Storage connections simulation, The SIMDB was updated correctly but the discovery of simulated CIMOM failed to show the above connectivity running TPC 3.3",P2
214785,normal,"Import an Apache access log using version 2.0.x.
Reopen the import log wizard and choose to edit the previously Apache access log file. The version is 1.3.20 instead 2.0.x.
The version hasn't been preserved.",P1
214786,normal,"If you have a virtual folder called folder1a.  And you rename it to folder1.  And then try to rename it back, you could not.  Message ""Name already exist"" shown on the rename dialog.

This is caused by fixing of bug 214251.  We update the Virtual File System node, instead of replacing the nodes after reame now.  But the logic in the code is not quite correct.",P2
214787,normal,"(spun out as separate issue from bug #203009)

Currently the Available/Installed features lists show the name/version/size info, and a group of buttons at the right lets you act on them.

Something interesting to explore (more like Firefox) would be multi-line label providers.  You click on an IU and the label provider grows to show more info, possibly including a button that lets you install it.

It would also be nice to include an icon for each IU.

This is something to explore once all the basic function is working.",P3
214789,enhancement,"Received the following error messages when doing TPC 3.3 'Create Volume' using Snapshot-based DS8000 CIMOM - http://9.52.175.34:5988

1/8/08 7:29:13 PM BTACS0000I Starting Control Process: createStorageVolumes, Device Server RUN ID=5579, Job ID=8134.

1/8/08 7:29:17 PM HWN021515E The invocation of CIM method CreateOrModifyElementFromStoragePool failed on CIMOM http://9.52.175.34:5988 with the following exception text: org.sblim.wbem.cim.CIMTransportException: EXT_ERR_UNABLE_TO_CONNECT(""HTTP 200 OK"",CIMError:""null"")

1/8/08 7:29:17 PM HWN021677E Volume creation failed. The volume of size 1073741824 in pool tsm_p1 on subsystem DS8000-2107-1300271-IBM could not be created.

1/8/08 7:29:17 PM BTACS0001I Finished Control Process: Device Server RUN ID=5579, Job ID=8134, Status=0, Return Code=10007.

The real live DS8000 CIMOM - http://9.52.172.130:5988 worked fine

1/9/08 9:12:10 AM BTACS0000I Starting Control Process: createStorageVolumes, Device Server RUN ID=5708, Job ID=8271.

1/9/08 9:12:26 AM HWN021676I Volume creation completed successfully. New volume Aperi (ID:1124) created with size 1073741824 in pool tsm_p1 on subsystem DS8000-2107-1300271-IBM.

1/9/08 9:12:26 AM BTACS0001I Finished Control Process: Device Server RUN ID=5708, Job ID=8271, Status=1, Return Code=0.",P4
